date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i,project
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.714285714,50,0.285714286,0.902675853,0.05,0.867687075,0.9125,0.954248366,0.954248366,0.954248366,3,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.671428571,47,0.328571429,0.98562199,0.067857143,0.837721088,0.876221498,0.947183099,0.921232877,0.934027778,4,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.657142857,46,0.342857143,0.904828797,0.064285714,0.841258503,0.891891892,0.928125,0.958064516,0.942857143,5,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.714285714,50,0.285714286,0.934281691,0.046428571,0.875918367,0.926345609,0.958944282,0.96460177,0.961764706,6,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.657142857,46,0.342857143,0.894440642,0.078571429,0.810816327,0.862928349,0.914191419,0.938983051,0.926421405,7,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLPClassifier,0.642857143,45,0.357142857,0.892863826,0.069642857,0.825102041,0.875796178,0.929054054,0.938566553,0.933786078,8,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLPClassifier,0.671428571,47,0.328571429,0.994627707,0.055357143,0.860782313,0.909090909,0.959752322,0.945121951,0.952380952,9,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.657142857,46,0.342857143,0.962752826,0.085714286,0.807585034,0.86440678,0.902654867,0.953271028,0.927272727,0,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.7,49,0.3,0.960966828,0.066071429,0.846530612,0.887878788,0.924290221,0.95751634,0.940609952,1,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.671428571,47,0.328571429,0.979918384,0.0625,0.833435374,0.892638037,0.973244147,0.91509434,0.943273906,2,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.7,49,0.3,0.967771707,0.051785714,0.867687075,0.909375,0.954098361,0.950980392,0.952536825,3,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.628571429,44,0.371428571,0.954451714,0.094642857,0.80914966,0.835403727,0.899665552,0.921232877,0.910321489,4,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.614285714,43,0.385714286,0.960708864,0.105357143,0.793639456,0.834733894,0.863768116,0.961290323,0.909923664,5,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.7,49,0.3,0.979778074,0.073214286,0.852346939,0.888586957,0.918539326,0.96460177,0.941007194,6,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.671428571,47,0.328571429,0.938604951,0.071428571,0.821054422,0.873417722,0.929292929,0.93559322,0.932432432,7,mockito
